uid,iid
7897,5509
7906,297
7907,7005
7926,5506
7930,1743
7945,5712
7950,7809
7962,2349
7962,10849
7966,9303
7970,1019
7987,10897
7987,7666
7988,10496
7991,7350
7999,4882
8003,510
8011,2978
8011,1579
8020,4708
8026,2080
8026,10962
8030,2005
8030,1219
8032,4539
8042,3187
8056,6933
8063,3450
8069,6020
8072,10591
8073,1393
8073,9003
8073,723
8078,5633
8079,10123
8091,6229
8098,4003
8102,11379
8105,9362
8120,10820
8128,11735
8128,214
8133,7082
8153,7457
8155,4143
8157,3792
8157,1418
8166,3888
8172,10901
8175,10108
8180,9598
8183,143
8190,2975
8196,2048
8216,9019
8216,10134
8238,3721
8241,10270
8242,8108
8246,3385
8259,2236
8260,11084
8263,12683
8265,4251
8266,626
8269,3107
8279,435
8295,8402
8295,7681
8297,6933
8317,12218
8317,6550
8317,873
8317,11765
8317,7990
8317,5426
8317,4688
8317,770
8317,11641
8317,74
8317,12585
8317,2513
8317,5576
8323,692
8335,743
8339,11295
8339,9021
8340,8274
8341,5858
8342,10926
8345,9722
8352,5682
8354,12601
8358,7118
8361,1339
8369,5747
8369,3165
8369,9747
8369,3969
8373,1483
8373,4697
8373,5094
8373,5725
8377,3950
8390,12209
8394,11066
8394,5345
8398,7180
8400,5136
8400,10887
8411,7334
8411,377
8411,9044
8411,7037
8431,10627
8441,5134
8443,4974
8447,4187
8447,1504
8447,4481
8447,4747
8447,9356
8447,6571
8447,165
8453,6571
8460,550
8466,3961
8486,8119
8488,7562
8488,7159
8491,12292
8515,3603
8515,1596
8516,7752
8521,721
8541,10461
8572,5980
8573,10040
8582,5085
8594,8697
8594,3197
8608,4402
8608,5027
8611,7735
8611,9209
8612,2701
8612,12298
8614,5678
8614,12287
8614,10457
8615,7764
8619,1743
8619,4250
8619,9819
8619,1515
8625,12362
8630,3709
8637,10347
8637,10743
8637,8245
8637,7981
8637,201
8637,1318
8637,2402
8659,10049
8659,5475
8659,9712
8659,7795
8664,3846
8669,4708
8678,3714
8679,11026
8687,2735
8689,6673
8701,6268
8701,11528
8702,7541
8704,9527
8710,6141
8711,633
8715,3888
8723,1020
8723,12287
8725,11277
8733,4109
8736,10202
8736,11114
8736,12523
8736,4901
8736,2739
8736,7895
8736,1407
8736,8937
8736,10057
8736,7643
8736,6878
8736,3791
8736,12020
8737,337
8737,7199
8737,10509
8737,4962
8737,7245
8737,7034
8737,11347
8737,12526
8737,5882
8737,6922
8737,4978
8737,2918
8737,2994
8737,8984
8737,4057
8737,5085
8737,5630
8745,6210
8760,10162
8767,5162
8775,8934
8777,1373
8788,5364
8824,11418
8828,780
8834,678
8834,2052
8834,9051
8834,1872
8834,3340
8834,7219
8834,11969
8834,237
8834,12639
8837,1946
8852,5328
8855,12589
8869,6851
8869,6430
8869,10944
8882,2004
8903,10391
8908,1210
8908,5714
8910,3311
8910,5690
8913,839
8923,3068
8926,1793
8929,1859
8938,3751
8950,6872
8950,11198
8977,4581
8986,4790
8986,8478
8986,2112
8986,12528
8986,7643
8986,8586
8989,7322
8989,10594
8992,7132
9002,9758
9002,7063
9019,721
9021,1635
9034,589
9047,1011
9053,4451
9060,1222
9067,10485
9069,5753
9073,10993
9080,1413
9084,12568
9084,5682
9084,5334
9084,7304
9084,9937
9084,7443
9088,9397
9092,7539
9094,8573
9111,3114
9111,7632
9111,3991
9111,6710
9113,1491
9113,8385
9113,9194
9124,8849
9129,3271
9145,7260
9150,11968
9163,8950
9165,7990
9174,12399
9176,11455
9179,3068
9179,1516
9179,2560
9191,120
9211,1057
9211,183
9214,5662
9216,9541
9216,9068
9225,10678
9225,2781
9228,1144
9228,9505
9228,3292
9242,3377
9246,8571
9246,9606
9251,4886
9253,1605
9253,8849
9253,4688
9253,11029
9253,2588
9255,5861
9259,5672
9262,9736
9267,10863
9274,4502
9277,8619
9283,10496
9283,7126
9285,1483
9291,3842
9300,5237
9303,9464
9303,10637
9303,7022
9303,5520
9303,4125
9303,11931
9317,6010
9318,3146
9320,4672
9323,3742
9328,12792
9340,582
9343,1873
9345,3253
9355,5188
9359,8096
9360,11613
9360,7118
9364,5849
9364,760
9365,923
9373,4809
9373,7661
9375,435
9377,2313
9389,9915
9396,12437
9400,10308
9403,6895
9403,7328
9403,9490
9403,6562
9403,40
9403,7962
9404,2291
9404,11645
9404,11294
9413,12226
9414,11732
9416,780
9428,5143
9429,2825
9453,4780
9453,8528
9453,3307
9460,7811
9460,2302
9461,5795
9463,8434
9469,11434
9478,1899
9478,1563
9478,8682
9489,3187
9493,6775
9496,5377
9496,4626
9523,7693
9544,628
9544,6986
9546,5930
9563,6474
9568,3164
9568,6775
9568,3760
9568,1500
9568,12289
9568,8451
9571,11722
9571,6872
9571,4778
9571,4165
9571,9885
9571,8174
9571,11147
9579,6673
9582,9548
9583,5004
9583,437
9584,3200
9585,8584
9590,8873
9590,12061
9590,8197
9591,7096
9597,171
9597,9619
9597,337
9597,895
9597,1185
9597,10972
9598,250
9598,795
9598,288
9599,3193
9605,175
9609,628
9611,10091
9630,10595
9630,2250
9632,3859
9635,6883
9635,3162
9638,250
9653,8633
9668,12221
9686,7170
9686,6487
9692,12377
9695,1947
9707,11039
9710,8005
9719,5579
9719,10298
9720,4968
9738,1343
9739,11317
9758,9527
9758,6713
9758,5131
9759,780
9764,7760
9772,11149
9774,10198
9781,4587
9786,643
9810,9025
9823,6807
9823,12073
9823,11740
9824,7803
9826,10662
9826,5833
9827,634
9830,1409
9853,2607
9860,5647
9860,4808
9860,5682
9860,12492
9860,6587
9860,735
9860,3846
9860,1136
9860,2781
9860,226
9860,10933
9860,8142
9860,339
9860,11814
9860,6936
9860,1992
9860,2918
9864,4610
9865,10783
9873,11880
9874,4125
9877,1762
9883,399
9883,7374
9891,8142
9902,11247
9905,3062
9919,10820
9919,3535
9923,3859
9927,7009
9928,6402
9928,3967
9936,7816
9943,2004
9949,5897
9951,5977
9951,3942
9961,9991
9961,1395
9964,634
9969,4502
9970,6342
9976,2004
9991,2936
9994,2112
9996,1094
9996,3076
9996,4529
9998,7205
9998,5058
9998,4978
9998,2011
9998,207
10002,1946
10002,5111
10002,7041
10002,7798
10002,10678
10009,7662
10013,1210
10020,5004
10025,7740
10028,277
10039,8798
10040,11432
10094,12087
10106,8720
10112,12097
10114,2104
10116,461
10123,8921
10131,6766
10135,9985
10142,4159
10142,9607
10142,8847
10142,8458
10149,2363
10153,1655
10156,5284
10156,11011
10156,4100
10158,1371
10159,782
10166,9841
10167,4180
10175,9119
10175,5291
10175,5637
10176,9022
10191,5475
10194,2151
10194,12287
10194,2671
10194,3030
10201,11852
10206,7188
10216,3283
10220,3431
10227,1919
10236,4716
10251,11303
10256,5188
10256,2976
10257,2714
10259,780
10262,3812
10264,1878
10265,9775
10265,9853
10265,5882
10272,8985
10283,790
10285,4898
10286,1762
10301,5980
10330,175
10333,1000
10334,9113
10338,12076
10340,9095
10344,7141
10344,8748
10344,10717
10344,11746
10348,12426
10353,6109
10355,2810
10355,2856
10355,3392
10356,6602
10360,9660
10370,1224
10380,1986
10383,8707
10383,5233
10383,6803
10384,4239
10386,736
10386,6211
10386,512
10386,1617
10386,7469
10386,7002
10386,636
10386,2762
10387,10585
10390,10242
10390,7391
10390,3599
10415,816
10417,2787
10424,10496
10424,9465
10440,12171
10441,8479
10441,883
10444,10968
10446,6483
10448,7698
10448,12412
10448,7366
10460,5690
10465,12401
10472,3756
10472,5552
10481,1000
10507,10930
10517,4153
10526,9162
10527,12488
10532,2739
10532,9282
10534,9194
10535,11707
10538,11455
10542,1319
10543,7643
10547,6836
10549,8101
10551,7965
10555,11518
10555,7644
10555,7382
10555,8762
10555,4044
10555,4893
10555,543
10556,3463
10559,5153
10562,8402
10562,9724
10566,5627
10566,5188
10566,8387
10569,3813
10577,9415
10582,7021
10585,10986
10585,9211
10585,9465
10585,9312
10585,11490
10585,9915
10585,8032
10585,1937
10589,8525
10600,377
10609,1878
10613,5012
10622,796
10624,3132
10634,8540
10639,12627
10639,7245
10654,9303
10654,10267
10654,4839
10654,9223
10664,11781
10680,827
10685,1599
10688,4898
10690,7260
10694,10191
10700,12400
10710,1940
10711,4607
10729,4514
10733,5339
10761,7082
10761,10408
10762,6817
10762,7371
10762,9885
10762,8128
10763,3431
10763,4025
10766,8413
10774,5503
10776,1561
10778,1453
10808,2631
10808,3363
10808,8901
10812,9474
10812,10298
10812,1546
10812,4578
10812,11080
10813,8818
10813,634
10815,7360
10816,11950
10819,12719
10819,736
10826,10496
10832,4322
10834,11198
10842,11658
10855,4970
10879,2089
10880,7539
10880,6275
10888,5206
10892,11783
10897,3704
10906,12287
10915,628
10920,806
10938,7858
10957,3619
10957,8402
10957,8395
10957,471
10957,10684
10962,742
10970,10114
10978,12055
10994,478
10994,10981
10994,12071
10994,8571
11030,3882
11036,7956
11036,12024
11036,337
11045,12090
11053,8543
11053,8189
11053,8560
11053,1346
11053,4034
11054,9974
11110,11455
11112,2047
11113,8291
11117,5162
11121,3673
11121,2449
11121,1538
11121,7009
11126,121
11127,7374
11132,4783
11136,7035
11145,906
11146,7211
11155,4889
11158,9033
11158,8654
11168,12494
11168,4840
11172,12017
11176,6015
11184,4576
11186,688
11210,8955
11215,9686
11220,7222
11227,7434
11230,1984
11230,12312
11244,358
11256,12614
11259,6183
11260,2156
11261,10727
11263,10757
11269,12579
11277,12330
11291,8721
11291,10496
11291,373
11292,7947
11292,5193
11292,8213
11292,482
11292,12160
11292,3687
11301,7606
11305,6833
11316,3487
11316,11497
11316,4984
11316,6268
11316,2749
11316,5897
11316,9616
11316,10456
11316,3392
11317,4023
11321,3888
11321,10510
11321,5015
11321,5004
11321,4806
11321,11114
11321,9336
11321,12171
11321,9864
11321,5848
11321,8519
11321,1642
11321,1330
11324,1797
11324,4690
11328,1531
11342,10098
11342,3046
11342,3895
11347,11746
11356,2976
11356,5552
11356,740
11356,12323
11356,10148
11356,1005
11356,2092
11356,8271
11361,5782
11364,12672
11368,2819
11368,3164
11368,776
11368,7752
11368,2389
11368,7766
11368,9637
11368,12026
11368,6933
11368,5720
11368,4869
11368,3968
11368,5918
11368,4815
11377,12552
11386,4978
11391,4520
11392,5753
11394,12325
11394,12305
11402,9620
11405,3197
11405,9698
11408,3999
11414,3928
11419,2762
11425,11455
11425,969
11433,482
11433,6986
11443,7225
11444,4343
11485,1989
11490,646
11495,10496
11499,4092
11499,7409
11507,10496
11519,4099
11528,9303
11530,1339
11534,5442
11538,10383
11538,2934
11548,1744
11558,3367
11559,6122
11571,5241
11573,5191
11573,7955
11574,8601
11575,259
11575,8004
11588,12138
11590,7758
11590,7782
11599,9246
11607,9541
11609,9947
11609,4688
11614,54
11621,9445
11624,9388
11637,6817
11643,5861
11649,8498
11660,11531
11675,10572
11676,4810
11678,10496
11679,2004
11680,2116
11680,10385
11680,12516
11680,83
11680,210
11680,6564
11680,9802
11680,147
11680,2069
11687,7155
11689,4648
11689,6085
11689,11540
11690,3742
11693,9007
11711,6467
11716,4243
11716,10684
11716,8441
11716,3068
11722,9477
11722,3504
11722,3839
11722,6713
11722,3750
11722,1294
11722,2493
11722,10826
11722,8174
11722,8452
11722,473
11723,4340
11723,8571
11723,10834
11724,5035
11732,3260
11741,502
11741,8241
11741,1959
11751,6442
11751,4940
11752,3917
11753,2497
11757,4974
11763,4076
11767,5345
11770,1878
11778,10724
11785,12733
11790,1867
11798,8884
11800,858
11802,2688
11810,10981
11812,2430
11812,2486
11812,1874
11812,4726
11815,5562
11815,6328
11817,6573
11833,4439
11838,2501
11848,8402
11848,7955
11857,11513
11857,8525
11867,4907
11872,12615
11873,2034
11891,7438
11914,1902
11925,10820
11936,5552
11938,10933
11943,1991
11946,9777
11952,9415
11952,6013
11955,9690
11965,6
11970,1414
11972,6981
11980,1445
11981,4655
12000,8816
12001,5331
12001,7199
12005,12171
12022,1681
12027,7034
12027,5971
12031,8875
12047,8043
12051,7225
12052,3950
12066,2080
12069,12431
12081,9453
12085,3311
12093,8627
12105,9464
12134,9913
12136,10679
12140,6316
12140,12646
12144,315
12157,2328
12159,9033
12162,1212
12163,2204
12164,11668
12171,1623
12178,4840
12186,5777
12189,10132
12191,12562
12192,1146
12194,10496
12194,8478
12197,6275
12203,745
12213,9250
12215,8043
12236,8571
12243,4542
12244,7006
12248,4292
12251,4147
12251,5777
12251,9119
12251,6275
12251,11781
12251,12412
12252,4892
12253,4591
12253,3871
12263,9432
12275,1762
12290,3961
12290,3329
12296,8390
12299,259
12303,10456
12304,9051
12307,2455
12317,10736
12328,11931
12328,12259
12328,8096
12330,2540
12332,192
12341,2513
12341,12221
12341,4073
12341,6323
12341,4341
12341,211
12341,10410
12341,9576
12341,8469
12352,9954
12364,10456
12366,7583
12366,1702
12372,9313
12373,3140
12373,4189
12374,76
12377,76
12377,8590
12377,1772
12377,10905
12386,9038
12386,1455
12394,12026
12394,10205
12394,8270
12399,1739
12399,8054
12399,3731
12404,11370
12404,4923
12417,914
12419,782
12423,1665
12431,3945
12442,10496
12445,4716
12448,11767
12455,9991
12463,2868
12463,775
12467,9583
12469,6300
12488,6636
12489,10264
12504,11638
12504,5131
12504,4663
12504,1163
12504,11433
12508,8174
12511,5765
12511,6571
12511,7060
12511,9641
12511,2485
12511,4324
12522,543
12522,7721
12522,9019
12522,12165
12522,11122
12522,5399
12522,8886
12522,5004
12522,1992
12522,2434
12522,5766
12522,9190
12522,106
12522,8526
12530,12602
12535,11110
12542,1859
12544,7722
12544,9337
12544,9068
12544,11272
12547,1635
12548,9371
12548,1474
12552,3170
12552,6583
12555,7443
12573,7006
12605,10868
12631,1845
12647,11524
12647,7235
12647,6644
12664,10527
12668,2921
12668,6047
12669,12786
12681,10384
12685,3812
12695,2987
12704,2106
12716,1762
12739,707
12739,735
12742,4530
12750,11226
12750,2125
12760,5277
12760,10124
12760,7399
12760,12211
12760,1813
12760,10604
12760,11593
12760,8174
12760,5207
12760,9423
12760,9747
12760,12427
12760,6136
12775,6240
12775,7532
12795,3206
12797,356
12802,4603
12806,11993
12806,259
12806,11356
12810,8617
12814,6374
12814,10536
12814,5527
12814,10236
12814,5252
12816,12655
12835,10821
12840,8419
12840,8189
12841,10891
12847,10496
12851,7958
12852,510
12855,6556
12855,2399
12857,8019
12869,4396
12874,4693
12875,11312
12875,2290
12875,9342
12875,4195
12877,11052
12889,2555
12893,12227
12893,6856
12907,9464
12913,6619
12913,8166
12929,1092
12929,2918
12929,1409
12930,10675
12933,317
12941,5520
12945,8431
12951,5174
12953,3888
12953,253
12953,6046
12954,3842
12961,2846
12962,5961
12969,6977
12969,6073
12972,3348
12972,77
12972,7438
12975,3065
12986,5174
13000,6385
13001,6171
13009,3756
13009,3842
13009,12103
13011,4593
13011,12192
13011,5217
13011,9271
13011,3973
13011,8804
13011,6869
13013,7612
13013,7943
13013,10283
13013,11317
13013,9661
13013,5556
13013,1991
13013,6803
13013,4548
13013,10485
13013,6885
13013,12205
13013,9948
13013,4882
13013,11790
13013,2964
13013,7885
13013,8214
13031,3209
13033,6872
13033,11451
13034,12683
13041,9473
13052,1267
13061,10881
13064,4481
13064,6473
13064,4259
13064,3603
13064,8301
13064,2211
13064,9541
13064,123
13067,3796
13075,654
13077,2106
13079,10186
13086,9394
13086,11916
13086,1514
13092,8295
13096,6817
13108,8601
13109,628
13109,6368
13119,2207
13119,9621
13119,11434
13119,8720
13124,5651
13125,4377
13125,1031
13128,11781
13128,5004
13128,9149
13135,12026
13135,3533
13135,10456
13135,1035
13135,1419
13135,3091
13135,7329
13135,358
13136,10443
13158,3014
13166,5031
13169,11476
13172,12504
13175,10220
13187,1710
13190,7671
13195,4892
13197,9202
13198,6326
13199,11026
13226,8627
13228,10154
13228,10733
13231,12091
13234,3812
13234,275
13234,14
13239,12138
13244,1366
13256,6304
13257,6643
13276,4576
13276,4744
13277,7790
13284,8563
13296,9807
13296,6619
13304,2042
13312,2034
13321,759
13355,12209
13359,6019
13377,8271
13377,2976
13382,3627
13386,8072
13390,8597
13402,6897
13405,10993
13408,3812
13419,6621
13420,8730
13427,232
13439,6638
13464,7374
13464,1187
13464,24
13464,5339
13469,6055
13472,4962
13477,10040
13487,8833
13494,7502
13517,7528
13519,9033
13522,5282
13524,6836
13535,7354
13536,10496
13543,12495
13550,356
13552,4167
13559,2892
13566,959
13568,790
13569,1966
13572,10785
13575,10941
13588,3842
13598,5294
13603,247
13615,8700
13617,9148
13617,5633
13617,9573
13617,632
13617,8071
13617,7310
13617,3476
13617,11576
13617,5108
13617,9112
13617,11492
13617,2245
13617,7465
13617,10265
13617,10432
13617,4965
13617,8413
13621,10076
13621,2753
13621,3739
13622,2904
13630,8631
13635,9913
13656,9700
13660,11210
13675,10613
13691,7584
13708,3839
13713,11658
13713,1522
13721,8096
13721,7105
13721,10269
13721,2846
13727,6571
13727,6268
13727,123
13727,7082
13727,1511
13727,5058
13737,11494
13740,6238
13740,7709
13740,4205
13740,7708
13740,984
13741,7457
13741,11590
13743,12626
13753,6964
13761,5039
13770,7139
13770,1836
13785,2679
13789,780
13790,12095
13790,9789
13790,12255
13790,10759
13790,3800
13790,8210
13790,12412
13790,11203
13790,12447
13790,11552
13790,9251
13792,8102
13799,8600
13799,10265
13808,8163
13849,12306
13849,9123
13851,9282
13851,11209
13851,6983
13851,609
13859,7539
13872,5649
13874,9033
13881,4710
13881,10088
13886,4398
13894,7459
13901,7456
13901,807
13901,9267
13913,8571
13924,1905
13927,5366
13927,8561
13927,3765
13939,8242
13943,3756
13948,11434
13948,3680
13948,2250
13948,9936
13948,7142
13948,4537
13948,11914
13948,9700
13948,10298
13948,6869
13948,5001
13948,3665
13948,3776
13948,6279
13948,430
13948,6964
13948,10627
13948,3870
13948,2921
13948,2209
13948,5840
13948,7728
13948,3850
13948,10577
13948,3244
13948,1090
13948,8402
13959,11196
13965,434
13969,774
13970,10339
13970,3419
13976,7539
13978,10496
13978,9135
13978,12375
13979,1488
13979,40
13979,11892
13990,5496
13990,9013
13995,9645
13999,11732
14002,7803
14003,1387
14004,4886
14011,6402
14013,5941
14016,10222
14021,7477
14026,2625
14026,11850
14026,3964
14027,7551
14028,3159
14032,10264
14034,628
14036,7681
14036,10308
14036,3377
14039,5585
14055,4590
14055,5115
14056,4978
14057,6796
14057,5233
14071,317
14073,3130
14087,8271
14091,3228
14095,8029
14100,5359
14107,1097
14108,8174
14108,12540
14108,4050
14108,6442
14115,9312
14116,10224
14118,9033
14131,742
14137,3311
14137,2643
14140,10930
14160,6083
14172,8633
14172,12541
14172,7655
14172,1635
14172,1664
14172,12209
14172,8165
14172,9761
14172,6984
14172,9606
14172,6146
14172,6634
14172,775
14172,8514
14175,12213
14175,10934
14176,4374
14182,7858
14182,7469
14182,3052
14182,5094
14182,3842
14186,5281
14186,3703
14186,6291
14188,3311
14194,11513
14200,1542
14220,10311
14225,10496
14233,1925
14233,1005
14233,6070
14233,12809
14233,12026
14233,9219
14233,1432
14233,12277
14233,2025
14233,4802
14233,11553
14236,4922
14240,12160
14245,10872
14248,8717
14263,721
14276,2518
14311,11907
14312,2859
14312,6093
14312,425
14321,7970
14326,8271
14334,1762
14337,5520
14342,12720
14342,11000
14359,5733
14363,9328
14366,806
14366,12144
14368,11455
14368,6820
14372,11160
14386,2937
14397,9884
14398,4522
14403,3990
14403,4595
14403,8174
14403,5548
14403,8950
14403,1184
14403,10820
14403,3441
14403,8309
14403,10572
14403,8752
14403,3619
14403,3950
14405,1339
14409,4557
14413,1599
14414,7543
14416,11933
14417,12113
14417,6337
14428,5068
14434,9010
14456,3291
14464,7445
14472,8415
14472,12250
14472,1532
14483,12269
14486,5012
14490,10410
14490,7841
14490,7484
14490,12498
14490,11275
14490,3911
14490,8591
14490,1834
14490,6171
14490,11026
14490,7971
14490,9474
14490,3893
14490,9634
14490,9269
14490,11949
14490,6143
14490,6013
14492,3887
14510,6171
14512,3792
14513,707
14513,5605
14514,3356
14516,3369
14518,12291
14518,9272
14525,4729
14532,10496
14534,12551
14545,9004
14546,10766
14547,5560
14548,6981
14550,9974
14561,7970
14580,5590
14591,3812
14591,6723
14591,11384
14600,9442
14614,5162
14621,6968
14633,802
14653,6268
14653,4563
14658,8950
14665,988
14681,2052
14682,973
14701,4716
14708,12290
14717,8174
14718,9291
14723,4582
14730,9875
14746,2974
14751,8785
14756,3984
14757,4353
14761,8528
14765,8309
14783,8949
14784,3792
14806,4493
14809,6018
14813,396
14815,11779
14836,10496
14837,1395
14837,539
14837,9672
14849,8951
14859,12376
14863,2929
14863,11818
14863,12597
14874,12434
14886,10496
14888,1552
14888,104
14894,10703
14897,6135
14897,4928
14897,4753
14901,1393
14901,10052
14901,10191
14901,4556
14901,9367
14908,4324
14908,8791
14908,4381
14908,6316
14921,5419
14921,11379
14921,6013
14921,10959
14926,10959
14926,3619
14926,10963
14927,9853
14931,6267
14932,2424
14934,7839
14938,8097
14940,4740
14940,2190
14940,6634
14940,510
14940,1585
14945,4737
14945,5291
14950,12531
14962,8762
14963,3236
14963,8730
14963,3332
14963,9303
14965,971
14975,10496
14977,12610
14984,2562
14984,8422
14984,8387
14984,4828
14987,10883
14987,589
14991,12100
14992,4695
14994,9129
15004,6571
15004,7572
15014,1453
15024,6498
15026,1011
15026,7191
15026,11999
15026,5172
15033,6898
15033,7535
15056,396
15071,10298
15079,839
15090,2575
15091,7325
15093,4520
15093,5004
15093,4314
15093,377
15093,77
15093,1603
15095,11660
15104,297
15108,11631
15113,2600
15114,11124
15121,7049
15135,1435
15135,4706
15135,7505
15135,9808
15135,6035
15135,3812
15135,11152
15135,4962
15135,2489
15135,1476
15135,9204
15135,12025
15135,7489
15135,6843
15135,7386
15135,503
15135,2721
15137,10034
15137,1416
15137,1862
15148,5781
15150,11740
15150,3839
15150,4151
15150,5632
15157,7317
15159,2257
15161,5579
15163,11213
15165,2860
15177,7858
15197,9480
15202,1762
15202,10613
15210,8514
15216,10496
15216,8174
15217,2453
15219,9323
15221,3062
15221,1015
15221,3044
15221,11379
15221,8700
15234,8096
15242,411
15276,4260
15280,10003
15284,11066
15287,2987
15287,4501
15287,8964
15309,1786
15310,11434
15311,543
15315,10726
15315,2513
15315,8762
15315,2465
15315,2561
15315,2080
15315,8950
15315,1231
15315,10809
15315,1393
